scaffold1	scaffold2	connections
25275	55230	4
1530	21560	3
1014	45101	9
37577	47373	4
30955	4647	17
1494	1706	57
3190	6281	2
16299	9996	4
49283	9937	6
13699	9506	8
63161	85816	1
27151	5118	3
76426	77309	1
53930	65415	2
13437	39667	3
1555	30179	5
38667	41882	65
23990	4987	1
52250	65312	9
2800	5320	6
67179	90996	2
2581	2581	7
12995	42908	1
63720	64099	3
30610	61237	62
23137	3674	11
42619	68742	2
28828	48203	6
7153	9058	3
50950	75492	3
29948	32505	14
18091	31531	19
40079	7803	11
17046	17092	2
25877	49788	1
28554	8292	1
52191	60056	1
280	36686	1
20380	8372	2
1379	4783	2
14141	27863	17
64862	68430	2
17460	45635	6
63926	69528	4
21011	41121	1
1542	22917	35
18772	8035	15
92556	92976	1
51374	8851	1
18453	36983	3
48898	59032	1
34052	60524	2
21250	30034	20
546	56800	15
93766	95030	1
46994	66615	1
1477	41700	19
77666	85703	2
64578	75824	3
12990	46726	2
36973	5759	3
11713	19292	92
1565	21668	4
43408	43409	8
20300	45944	12
53475	53476	13
365	9468	1
14809	24083	1
79210	87292	3
14891	24604	5
28875	44482	1
2353	2354	3
283	53503	6
16637	54688	1
39225	52833	4
32616	54549	1
36005	50868	1
22821	53196	3
6624	6625	14
3278	36960	2
28384	36547	3
37005	718	1
66319	85646	2
36299	39443	1
22920	3830	1
15475	16607	6
13282	47270	3
33447	58334	3
28724	9185	1
19524	2201	10
11183	30723	2
31076	50070	7
10248	53722	1
69426	80967	3
22776	3518	2
10168	28225	109
64760	69710	1
49328	53710	3
10219	17896	2
32230	43487	58
53248	57987	3
10709	15524	32
15047	25745	9
12142	40745	12
13866	42029	3
41376	6922	1
97083	97181	1
90050	91315	2
40512	48224	20
17966	43092	44
7269	8751	6
1320	34842	7
2576	33422	2
10684	24083	1
20840	41547	1
29898	4428	1
292	9400	8
89939	95126	3
59157	59158	4
11143	6214	17
15249	2097	14
626	627	14
11593	24832	27
4533	4534	43
49009	59778	3
23378	5948	6
30462	39229	6
11713	5035	93
61845	7400	4
58091	61520	13
13253	39113	8
51439	53593	2
49790	53214	1
3017	9265	7
55617	65705	5
58243	67019	9
19597	21760	4
85672	85956	3
84952	85478	2
5005	776	18
26178	26336	6
18729	5993	2
22191	56951	10
32339	3815	8
51938	63220	6
34567	51185	8
11676	39789	3
36683	48138	1
15060	22316	1
67426	71008	2
62294	62295	6
50325	52978	1
64257	90068	1
27325	27326	5
13584	3872	1
17011	4442	5
36365	50107	1
88867	89255	2
17612	27319	3
40980	8083	3
1069	50791	6
18608	58839	6
45093	7323	27
66530	66901	2
18751	587	23
20628	35002	7
69402	90218	3
2065	51747	6
28927	46495	25
1322	31317	1
11100	32205	3
28897	54308	17
67776	80086	2
1596	20502	47
14383	41492	5
58139	62832	1
46222	9062	4
20335	40452	5
15242	6631	127
51665	5859	3
3231	50141	1
425	9029	12
76717	79676	1
21154	23533	2
49253	7466	8
15758	15759	19
75515	76144	2
19351	6922	107
2056	6342	3
12764	6963	6
24054	26908	5
25245	39967	3
22245	45170	9
41201	56729	1
18361	41787	13
7136	7137	9
12001	18029	8
75109	82224	1
10943	5863	2
35573	3604	18
17789	31801	6
43503	6578	3
24787	25707	1
39548	5239	4
68015	82334	1
33815	35089	5
17680	5056	3
30650	61912	7
21686	33512	1
14366	9455	18
14769	18303	1
10989	24001	10
48138	48309	1
76769	77640	1
36622	42720	8
1283	9090	14
12402	46246	37
13649	1621	16
4508	5181	92
37351	9575	9
910	911	6
12277	20281	13
21119	97093	7
18451	8083	1
13989	37722	1
66544	718	1
15453	42289	1
82587	96041	1
12271	50351	1
37766	38316	6
57978	67202	3
19791	23350	7
5886	5887	12
10717	28943	7
15766	9195	9
27456	36657	3
70679	87147	1
18188	28483	2
1799	19874	2
17800	53716	4
15791	6856	8
26352	37834	3
21848	43657	2
14103	4980	6
3	50951	7
3284	5992	1
40165	40166	1
69872	88086	2
3742	44528	6
91734	92675	1
19158	718	3
35721	6816	2
24838	4234	3
10144	26319	2
37310	38005	1
24155	44406	27
32556	35306	1
37249	48010	3
33310	58275	1
29234	4344	3
15172	26032	7
31558	51461	1
36910	458	70
32869	32870	37
19270	3656	2
14315	9694	15
4764	701	3
26155	54087	5
39576	68992	2
36438	60245	1
4933	595	54
13426	18623	6
70825	89070	2
36222	49091	11
25716	37815	34
38734	48443	5
22355	44796	3
71633	76317	2
59490	72424	3
24315	58853	3
22345	8177	9
4964	72689	3
40764	55006	11
73775	86910	1
22381	62473	7
16301	18757	4
49329	54714	4
40840	7013	3
24406	49677	12
17914	18095	21
12339	52216	1
38609	9406	2
35001	39422	6
30962	70126	3
14033	46779	1
33233	36351	2
48798	56024	7
24504	63681	4
4061	7053	2
22832	25605	17
53041	57540	14
1078	13128	4
12947	13858	4
8900	9713	7
3012	3708	114
14940	7535	8
62662	70023	1
30045	73764	13
35623	47978	8
20134	32417	10
10064	1640	1
52473	59939	5
51912	55736	3
43793	62774	1
239	61861	9
71234	77765	1
81930	90699	2
12954	39604	1
20453	26392	1
67790	70695	1
20364	27851	2
29757	30831	55
17700	43372	85
37288	37505	3
15670	1720	100
31258	51657	7
42029	42892	2
18185	31697	1
45200	45201	4
51291	66929	4
10279	11726	1
22397	9973	8
34985	58555	3
21082	22800	6
13711	29548	3
669	698	5
64779	69471	2
52605	65772	2
39722	4186	2
37670	6282	10
36985	40874	12
12013	8488	24
40864	52355	1
31092	63339	10
129	2144	2
48519	95401	6
82438	84702	1
67422	72854	1
29789	30498	3
11231	52591	4
51935	7043	1
13058	31527	61
32230	51752	41
32608	61970	1
27582	3179	2
39286	476	4
64928	76592	2
31991	51344	1
10706	17608	4
12725	15807	8
61746	82307	6
37422	47215	1
3469	49710	1
10308	92582	1
19072	2468	4
40045	40691	2
79857	79858	1
29018	30421	13
16574	6414	9
14208	23463	12
69502	78307	2
13910	37206	5
36706	37539	104
29236	38721	3
5072	5090	12
35828	92807	1
33832	72846	2
18063	39960	5
59921	62373	148
11902	2542	4
4867	9605	6
18561	2620	18
86221	88117	3
46591	6922	2
89351	91211	2
12944	12945	68
20933	41908	7
29383	46083	14
3586	44725	9
56884	62174	1
22219	29971	45
20833	5331	7
17352	33383	72
37488	66214	1
1152	1153	1
1186	40167	5
21255	39076	2
34465	52317	32
65953	66229	2
21065	4092	1
88251	89645	4
41876	41877	5
21404	57191	4
16277	25844	7
46206	50351	1
16736	33486	4
15238	887	3
74591	80177	1
48504	64675	3
16553	72484	4
67232	68534	3
15244	15826	85
36733	70940	65
23003	67907	1
46200	55395	4
48631	63851	2
32128	35759	1
17835	18349	22
21112	3941	1
33488	56282	15
86189	87462	2
39654	71546	2
11727	19964	1
59204	8247	2
17541	2596	5
31934	49423	106
74197	88120	2
11855	7972	7
38372	54763	5
51841	90302	1
24906	38378	3
77912	80516	1
17885	17886	10
69271	74701	1
23454	50315	11
58762	6565	1
25053	27049	11
29906	66125	1
1375	22793	11
40495	6922	4
2143	53090	16
77323	85587	2
6135	8140	4
69964	71261	5
26848	40184	1
34599	40691	1
2828	76452	2
3268	33522	1
54855	58984	1
226	2795	9
34932	8994	1
18396	5111	4
25626	7122	3
17832	58873	1
2790	5588	24
6445	6762	2
10230	18887	5
31635	38093	4
14658	47475	13
1822	32096	163
24279	31480	2
46564	51519	2
83851	86336	2
20418	21290	2
64132	64133	3
34645	47548	12
19318	3442	54
19519	33639	107
40451	52947	2
72211	75287	4
34914	56416	1
45171	45173	75
1235	44616	4
28570	45501	4
17523	7942	1
90314	93116	4
20311	3508	1
89043	96290	1
70561	95058	1
34761	37081	1
1863	1864	23
31453	6487	15
1980	28072	1
12432	50860	9
74608	76728	1
31170	49685	36
41665	8017	3
22013	25271	7
26311	26312	8
72926	82547	1
26818	60554	7
17644	33050	7
20216	28822	8
30087	31624	3
15233	31030	1
46638	6496	1
10289	14658	2
2991	7638	3
56764	7261	4
12513	43010	57
5440	5441	16
1610	76914	1
21939	37952	19
190	6762	1
3001	8671	2
67644	79218	1
22220	62837	3
6802	7459	9
36940	56869	3
12843	31719	5
33225	6420	7
60401	70642	2
76775	84963	6
1051	6950	1
36270	64573	2
18498	8941	1
3697	6238	17
13280	21754	10
33866	40584	2
66856	90914	3
16981	35354	7
10162	51975	3
7801	8868	6
45657	61016	3
51100	58717	6
46180	57546	1
38653	39155	38
83457	86239	1
14544	7709	15
22803	7657	7
10630	8009	96
21477	27257	120
10820	1382	17
35496	41251	5
54321	74942	2
26127	7232	5
3469	8083	4
12742	8007	4
11183	43587	3
22984	8522	9
3660	754	108
21583	5016	8
66635	73035	2
25535	5263	1
27885	8286	1
27767	5851	10
33787	36090	2
35601	8635	9
14442	39079	1
18036	35913	22
10121	19825	72
81387	83277	2
526	7252	27
23653	36501	8
32472	4533	13
25025	9830	11
39102	83450	1
74495	75046	3
10011	13671	2
52523	9909	1
88842	89514	2
14536	1980	1
50654	66721	6
29626	62928	3
10797	21147	24
74399	84457	11
22756	22757	4
70347	70871	1
38542	54525	2
85448	86599	2
36691	36692	10
29338	46061	1
75293	9815	1
53197	75522	1
24118	27820	5
15766	21209	1
78327	88687	1
78391	83825	3
15753	62157	8
90928	90929	1
1117	1779	32
11210	4681	3
18716	506	29
11636	35332	3
78065	83516	3
18521	22374	1
18606	24259	38
46884	52680	1
22147	24661	3
10979	47928	6
86228	86731	2
60578	70216	1
16650	33725	1
39903	39904	7
41025	60347	6
5734	9278	2
18999	19000	6
13423	14072	9
41281	55089	1
57743	58916	10
43437	45492	4
34305	8584	1
10397	21168	8
24039	28870	4
73826	77514	1
11423	416	10
32112	60871	1
1460	15750	133
48679	83595	3
16123	16124	80
12819	13963	3
37111	3925	4
29416	42109	4
60473	73576	1
43045	69402	3
22751	31335	7
72859	84241	3
15363	19634	1
53145	7900	1
46850	6223	5
28718	37102	82
92488	93284	1
39968	40001	6
19804	52870	66
14969	55525	2
48404	7454	9
2570	35159	8
15598	42167	23
42713	65666	2
3491	8361	8
41836	41837	1
45509	66883	1
41419	66480	3
89175	90982	1
79601	81833	2
37277	44323	1
16342	51005	81
48918	55418	3
360	5653	1
55411	64248	2
19807	62986	4
53532	57172	4
14243	18195	31
14137	50210	7
75853	80143	2
2795	6521	2
2900	9857	82
60057	7938	1
16749	468	1
17595	19158	1
26968	6955	4
77736	88001	1
72930	77522	2
1772	26595	19
17949	8130	102
15166	31336	8
7428	8471	1
46200	8850	6
43151	64846	2
3838	3839	1
75989	80205	1
31697	33117	1
10119	55033	6
52000	9135	1
89428	94918	2
28655	51387	30
30521	6372	2
75785	95732	3
76263	90832	3
87710	92448	2
28433	6554	8
15491	47241	5
39685	55457	5
28974	4162	3
28152	52130	1
62191	62192	1
50917	71505	1
11510	6135	3
34115	5252	7
1742	7566	1
18237	2040	1
20399	20400	1
27003	49322	1
30364	32676	81
14932	20869	5
8829	929	5
24242	56456	12
23432	60137	2
12528	13930	10
16989	32236	8
41470	68033	2
5373	6674	85
17507	24569	1
13926	5612	22
74976	77602	1
69274	95480	3
9177	9178	5
11365	28703	18
72462	79762	4
20175	27223	2
40172	46094	18
10489	53856	6
74068	78202	1
71179	71180	1
12656	8703	81
76846	82718	2
11108	11109	5
69752	81785	1
20208	32954	3
23493	30217	2
39244	51357	19
50908	59959	49
11043	45260	6
52932	62677	8
83431	83440	1
14994	19109	1
1667	8192	2
27469	33358	2
28931	4020	13
23548	48977	2
23743	50334	14
48206	62322	63
81321	86491	1
26553	29955	2
41382	71131	3
10450	2757	5
23098	8853	1
15356	15357	12
90501	93116	1
15826	31331	8
12626	12626	1
72378	79791	2
10136	4102	2
43472	49092	4
25552	55142	2
11998	2541	5
15993	9641	15
73743	80008	2
36090	5516	1
13425	7376	14
2880	881	10
11991	48438	4
16931	20749	2
70824	87146	1
24855	49191	2
42638	47136	4
11464	9924	3
55402	92164	1
7372	9373	1
92643	93732	2
15822	44807	9
26374	49349	4
21360	23108	10
40136	52003	2
27632	7718	1
1776	9955	5
1336	19570	4
10501	5544	7
5173	5930	1
33172	9283	11
13250	63463	1
45121	57574	2
50441	65105	1
7638	7996	1
64163	64166	3
88608	92131	2
18974	43706	8
51179	59066	5
5485	8502	13
59408	59409	2
11851	38773	4
15352	23922	34
1074	8834	18
11769	694	1
88175	88777	3
19453	60156	79
11184	11235	1
84840	86536	1
49224	79329	1
91506	92472	3
89269	90533	2
56434	58135	2
21170	38415	7
14028	5474	1
43729	57237	1
9013	9118	2
16140	36992	23
14606	30251	1
11704	12316	8
30113	35273	1
73211	88042	1
8745	91525	1
29815	51024	3
92049	96894	1
10573	43310	9
13054	16755	11
981	982	4
25976	38962	6
17233	4736	80
2582	5309	73
76798	76799	2
67900	77001	3
19494	27614	4
44823	57459	3
16502	3859	18
3042	547	8
29564	47571	6
16066	23293	5
11543	780	4
20338	6300	13
22300	39266	7
62956	64758	1
63775	84391	2
49418	52045	3
84565	87742	1
18270	57093	1
12374	7913	7
74227	89388	1
22091	3143	3
16350	376	3
17111	22865	7
17954	55470	9
71679	85191	1
23164	31420	10
25640	31759	5
16674	23750	1
42210	46897	6
46525	54081	3
69498	77625	1
1332	6050	1
81663	86090	1
30462	734	7
10	1904	14
49009	63883	18
90031	90100	3
74131	80681	4
52252	53496	8
37968	79704	7
55737	70351	2
10939	32719	1
22576	6497	14
14066	30795	7
54477	7723	3
2378	5562	1
1008	9028	1
19110	2576	3
77708	81316	2
12990	620	153
34366	45582	6
28950	49205	2
70575	83946	1
89134	89637	1
38238	63862	2
12414	290	1
65234	66977	8
7642	943	41
20189	35549	12
14767	52060	74
1074	957	12
60845	63905	6
49392	6168	1
925	9423	76
13185	34607	2
23013	31769	2
10885	21288	8
24247	42472	1
62796	70573	1
2975	2976	3
44249	63135	12
13558	29189	3
15725	23850	9
41508	8538	4
1551	54542	8
3847	4844	7
31936	5467	28
74747	74825	1
36135	57816	10
77441	82315	1
80280	81337	2
28225	36410	13
6084	66417	2
15946	15947	12
52773	54741	1
13140	15377	46
39289	60447	9
17439	8343	22
20452	34338	142
24252	27154	3
17549	18260	16
59530	71829	2
18368	6947	1
93335	95870	1
20984	24117	3
65218	71848	4
17446	803	4
40706	66247	2
298	4537	3
54748	8451	1
13241	7965	1
47968	97098	1
68640	72042	1
57029	71839	3
63697	97171	5
35524	49970	3
34571	41136	8
12195	25825	1
13203	13427	111
25061	913	5
75474	84609	1
38473	46410	107
15809	34621	33
32937	40282	11
6654	6655	7
89014	94468	1
72619	73748	2
53127	64129	3
1466	373	2
1050	40517	9
10215	34891	11
10529	15983	1
30390	41613	11
49363	55631	7
22315	833	1
34069	74134	76
11568	13332	11
27681	9036	14
73083	74075	2
23129	73477	3
22303	23678	5
10646	33532	8
15126	2571	3
5649	7702	8
7405	79645	5
36764	38900	2
69282	71857	3
45447	8551	2
28415	6034	6
14655	6437	1
35370	40608	1
11366	28478	20
17111	391	2
74267	76930	2
19349	26073	3
18862	6423	25
2836	6266	1
35248	36660	3
15120	32810	4
19298	23865	6
66802	74032	2
39079	64105	5
14582	29136	4
21494	25504	2
83540	90298	3
45615	50666	6
1372	7550	5
10478	18247	18
18873	4166	5
28225	28599	1
44159	53233	9
35961	53868	1
14181	16639	2
3095	6427	13
41526	46556	1
64776	65310	7
56605	56606	2
25480	29804	7
46337	57957	2
31699	48152	10
4074	55489	1
83551	87299	3
69821	80744	4
7746	7762	9
25376	54261	1
15888	58779	95
38008	58693	1
74891	78584	1
57317	68789	2
33132	5537	15
16516	49925	3
44717	8438	5
32240	62255	1
19205	19206	1
7214	8169	13
10612	31754	35
15549	42115	2
86210	91303	1
35525	6578	1
26536	30512	10
72306	86417	2
78335	85334	1
75807	79591	2
11135	6994	38
58689	67927	1
21371	21372	1
55259	7442	7
80809	93138	1
58993	89441	2
20305	31450	4
23196	8109	8
69304	72938	3
21396	5979	3
14952	18096	9
49885	9205	8
26795	27243	3
60191	90627	2
14814	26972	10
14036	32909	1
14383	23001	8
45031	53609	3
22616	30258	1
3369	653	15
63553	90617	4
12144	46632	33
58439	67721	7
64338	76273	10
33372	36111	8
48499	88870	1
12130	8745	1
42392	5824	3
14323	31452	9
32974	41513	3
14544	800	2
29354	6177	10
12397	34006	1
49311	52363	2
87004	87986	7
5886	8576	25
72200	79773	1
34708	37335	4
4715	5788	5
13400	28548	1
11902	1464	2
20279	22498	3
17149	61965	5
21069	36869	11
26118	376	1
48344	93392	3
4676	5930	28
40200	58610	1
11516	718	1
37567	5777	16
11446	18460	7
10359	439	10
23173	29150	26
22788	8946	2
49529	7965	2
14376	7770	20
22414	27200	22
9351	9522	5
2936	8297	72
18723	26805	13
25042	52243	3
69575	78431	1
13441	39924	36
19735	26188	6
74693	84175	7
21906	9935	29
28718	55037	70
1515	19258	1
62276	74123	1
2771	35764	4
13164	16562	21
17432	44249	10
52562	64617	5
22441	271	13
15456	61693	1
1147	27816	6
38983	446	1
16	17	7
43887	9618	6
81052	84000	2
40322	6922	1
23163	37829	3
28153	6598	2
12706	17066	3
61001	66012	2
76664	76665	2
1474	72576	3
22797	50183	5
16071	6429	62
677	9309	85
50302	66297	1
32335	51350	4
8293	8739	3
17685	63928	3
14895	34167	12
22941	92507	1
34671	39117	1
31051	35232	1
22996	24710	5
2458	5888	26
11845	11846	5
21060	528	5
67478	79621	1
77008	80497	1
12819	7011	1
10973	6397	3
1997	24204	36
29128	61005	60
58651	79225	5
52490	60540	5
15927	32996	16
18508	28631	10
35051	72850	4
17550	18260	15
41397	78982	2
6591	7689	48
75369	75370	3
80398	80726	1
40294	52529	3
17967	946	7
27667	28319	2
12095	2377	1
24524	45526	1
41408	4686	35
2737	474	4
77098	8655	1
20861	21147	17
10628	56123	67
29030	32968	1
15435	21573	1
36491	37400	3
22883	3015	1
47986	79803	5
60314	85668	1
25508	30819	65
11838	17271	7
26991	4909	1
16598	53628	4
15084	6862	9
12439	2404	20
42386	69265	7
32146	43811	2
34326	63034	7
40425	5846	8
1998	4423	22
476	53825	10
33014	68222	3
54403	59279	9
29489	34880	24
79795	93668	1
39174	64828	48
19335	22382	13
11737	24162	16
24083	46438	2
22504	27380	1
16718	34779	1
20918	47203	51
24890	39336	9
11062	70913	2
17513	21336	1
22568	23435	3
24029	9332	1
16251	30076	3
116	7132	2
27842	35512	6
10069	1852	81
19999	4925	4
2792	9681	5
41840	41841	1
13627	22152	2
50667	53477	5
17451	29633	3
25393	55877	3
46994	70995	13
21279	9565	1
20302	8443	11
13559	34310	4
1500	18632	1
47465	8783	1
16761	339	6
13452	28790	1
718	9951	40
14064	41894	3
13792	54290	4
59620	63890	1
21075	64795	5
16624	33826	32
68683	83524	3
1857	20011	7
88976	89052	1
17029	41926	1
51538	60553	2
17618	2135	6
60983	68761	5
48171	62905	2
3343	4759	17
20482	63204	4
72679	82534	2
1838	20380	17
11813	17450	18
28962	28963	6
52715	61539	8
57217	89974	2
36220	67984	4
59751	8975	1
41101	41102	13
6500	8091	114
7060	7061	16
75667	95603	1
67849	70315	1
55051	57775	4
25186	4632	9
19401	19402	1
29403	37608	1
1488	51757	4
13189	13400	1
122	2595	34
16032	8497	27
12686	2399	71
41700	5666	6
15402	35888	2
17486	25883	8
22678	32685	5
35316	6782	2
28902	46787	4
24127	3255	6
43887	5606	13
13993	81111	1
222	3577	37
11957	16015	1
71200	84623	1
37142	54483	1
25806	65490	2
32840	51954	14
32601	56347	2
65027	73699	5
14354	32279	11
40596	9326	2
1331	87	1
74517	81190	2
69514	81080	4
3090	49750	3
15899	53720	2
33704	9104	25
65333	78809	2
11151	52044	14
72452	73580	1
26315	3833	1
29610	46129	11
66336	80366	6
4668	8297	9
27674	41675	1
25684	52461	2
29697	29705	1
6611	945	4
38805	6784	17
34229	54554	1
40851	7444	5
16244	874	96
33517	53999	3
76311	80933	5
22696	6923	1
47561	5308	1
42369	54288	3
20862	21900	14
10709	24231	56
18020	9155	46
68595	72692	2
23369	4484	1
45273	8784	7
19834	33125	6
20450	20521	5
70648	95226	1
63276	88811	1
31058	51413	2
60986	65917	9
56670	59464	5
18887	34304	4
23601	43614	11
31756	39985	1
20868	28586	73
38607	7293	2
12507	2737	3
52701	56626	3
40939	45346	3
71305	94167	1
80039	87912	1
93001	96068	1
36063	50588	5
54930	54931	1
42807	52254	17
15408	42687	1
38295	78459	5
52167	59381	1
2760	31982	14
20533	25135	9
