scaffold1	scaffold2	connections
50995	51808	1
23867	4919	1
29276	30252	1
14604	47525	2
59112	66204	1
10706	26864	2
1837	5191	1
13960	34943	1
23239	8759	9
11684	49284	2
57349	6613	2
28413	29545	3
19905	36111	6
1446	186	3
46605	5211	1
28167	42096	7
23076	34042	4
10818	2940	2
19403	2590	1
12650	17206	1
30381	44101	2
24066	3204	2
16323	18909	2
31831	31832	4
38367	38747	1
18721	39337	2
44755	47825	1
26433	27817	4
10390	17584	1
16207	58437	1
20867	23701	2
21811	9967	2
39758	8449	1
23614	3322	6
10086	24	1
31043	38014	1
12305	2524	5
18518	204	1
11155	12580	15
35820	51270	1
17025	25504	4
50839	55601	3
1799	3301	4
23050	32598	3
11517	12046	7
38633	62166	1
32277	55287	2
36028	41673	1
30262	40296	1
17681	893	1
13095	63921	1
22181	8361	2
29361	35083	1
12635	1432	1
13419	42279	3
25154	46501	1
23328	40934	2
56986	6175	1
10110	32319	3
42314	42315	1
2010	28703	1
2042	2509	3
41506	7744	4
11508	54432	1
9242	9243	1
41921	47360	3
2217	7119	8
24563	48322	2
1799	21561	1
48464	58065	1
14713	54593	4
2453	4591	1
10919	6249	2
12318	13826	1
11846	15086	1
19851	2418	1
11921	886	19
37041	37796	1
14375	39303	1
29544	34712	3
13044	14180	3
10064	39297	2
16131	38854	1
19830	5360	16
20873	44253	6
32397	661	2
11230	8793	1
27100	31496	1
41575	6067	2
29827	8574	19
237	9881	1
4561	6310	1
42870	4606	1
24766	61707	1
16111	25113	1
4514	5409	12
15121	662	2
15866	44604	1
15260	27098	2
1379	2152	19
29428	5031	7
10111	15244	1
4963	784	1
16241	16517	13
36588	46240	1
2739	3865	6
15232	23044	1
1277	5784	1
43312	50059	6
12987	44738	2
17495	24141	13
36021	54375	1
37653	5661	1
2286	30103	3
20981	21309	3
12580	12684	3
11953	520	2
19877	21444	1
14685	1914	21
19547	5915	27
23633	470	28
23100	32405	4
3943	9310	1
31797	580	1
50893	55162	1
25904	53464	1
4646	8774	2
15929	7552	6
56111	65344	1
22499	22856	2
41346	46210	1
21342	41189	5
10550	2025	1
45553	95030	1
45527	57702	1
25835	40674	1
28912	39098	1
30341	38361	1
23798	6199	3
4095	51231	1
16488	27026	17
64834	65931	1
37925	4806	11
28347	40868	5
6338	8112	2
21206	9083	18
31537	4920	1
22748	5673	1
18992	51374	2
11537	34305	1
11146	23028	1
18533	31504	2
13995	66003	1
13498	2429	1
28054	73489	1
27699	34005	1
16584	28426	3
59027	908	1
346	702	1
10354	51717	2
12506	3804	1
19682	32028	1
1890	21750	2
3804	8506	1
10333	1894	2
11009	14813	1
24227	45304	1
13598	39017	1
15492	20102	1
17723	20006	1
4526	6175	32
5212	5452	1
10361	39597	1
1298	2960	1
225	6342	73
16288	425	1
1619	25200	5
40121	61816	1
29891	30328	3
2495	3130	18
10422	6969	1
14035	8222	2
48779	80896	1
1305	7685	3
37393	44333	1
11993	2144	1
25670	37370	1
16110	34979	2
16524	21076	5
14095	446	7
10402	12179	13
35269	465	7
19639	468	1
18822	20728	1
31644	36315	1
11346	4428	1
28790	8946	3
26065	40814	2
25963	4770	7
23791	7763	6
3593	9770	1
4489	6266	1
19150	6747	2
42033	44249	1
11457	28842	15
15712	8733	1
2415	5453	1
14417	534	5
17992	63450	1
9362	9839	1
12902	34	5
12829	31160	19
14857	44930	2
33974	52777	4
46112	6889	2
26440	41962	1
29524	7630	1
1751	395	54
14403	3190	1
10624	12509	26
14710	22066	1
28661	37664	1
10230	16270	1
15715	53147	1
1250	77467	1
18032	4452	4
14806	14807	3
23978	23979	7
34242	46633	4
22535	30498	5
11650	13498	3
35135	90337	1
288	3455	1
1111	1960	2
12462	14234	2
15653	5241	1
13646	35206	1
2208	59603	1
1284	3878	3
40373	55417	1
21607	4855	1
13917	43978	3
32859	9353	4
402	59636	1
48830	49974	6
23784	3179	1
12925	22526	1
10064	13350	1
4194	9074	3
22535	54703	1
12759	12933	2
3455	6910	10
18533	22450	1
33496	6427	1
34577	8518	2
29043	38784	2
7701	8826	2
12124	5721	1
20840	8316	1
52544	64818	2
1162	2473	3
13812	21414	8
39704	4575	1
24750	25873	5
13729	54935	1
12482	16667	1
13330	2150	17
13882	2140	2
18836	59407	1
12615	1996	11
23026	4950	2
28139	42778	13
28593	38366	2
14543	33610	1
15420	7095	1
15463	2187	4
2092	4052	125
10853	20923	9
11864	26205	1
10165	7497	1
16688	5315	1
18958	38176	2
29333	29758	6
307	4091	1
10319	32689	1
27426	60743	2
37490	41966	1
19742	3939	4
13308	2184	1
12378	40117	16
13439	8912	2
1422	61223	2
11619	916	1
1901	5462	2
19841	33025	1
1007	16642	6
15330	1601	1
11471	8867	1
20478	3310	3
11454	6574	5
43590	7174	1
16740	271	1
32659	54907	1
3515	8579	4
300	4878	1
6553	7797	1
15224	30675	6
38700	54372	1
10212	1347	8
1303	20338	1
12406	29687	1
25605	27268	2
18695	27108	16
27907	29404	1
16780	17952	4
10231	2772	16
16527	52880	1
3206	3955	1
28817	5105	11
37060	4984	8
1074	11902	2
13359	18161	2
2397	27389	6
47746	6026	4
37558	5117	2
31376	626	1
12090	32426	10
13514	44633	2
13836	45045	1
27831	35965	1
46940	60160	3
21967	27444	14
18289	40963	1
51036	53018	1
24263	48902	8
32588	37426	5
1559	4843	1
21610	5248	1
22038	5129	1
11590	4689	28
14792	29957	1
6475	8455	1
31919	40916	1
24861	28166	9
57236	66827	1
31717	31723	1
24771	25741	1
12611	12612	16
15331	3529	1
2029	3212	1
61464	61465	2
11363	803	10
30669	38513	4
11653	2974	1
20572	5385	31
33381	5677	1
35452	52287	1
22809	4411	21
12334	13746	1
14183	3590	1
44825	44826	1
30361	36854	1
1053	219	11
44220	50608	2
21609	25967	3
30498	39449	1
11441	35352	1
45803	55012	1
1543	33485	9
11322	18394	9
25474	53520	4
3682	3683	12
1012	50233	2
14594	16170	1
44431	52372	1
376	3799	1
29717	32861	1
13722	19640	1
7409	8716	2
33904	9873	1
1742	18954	1
1336	14394	37
32062	6314	1
5766	5863	1
17673	2406	1
44557	456	1
11348	2792	3
48669	56718	1
18311	37203	4
37371	9968	1
22413	5051	1
15486	55419	2
10088	32207	1
7240	7241	13
42329	44314	1
15102	32248	3
43348	8302	1
1525	1526	15
14271	5505	29
19741	2567	1
133	8063	23
44526	44767	1
22142	22143	5
27161	41125	1
2799	4997	16
30348	48849	1
40157	4409	3
36407	4446	3
20031	3361	5
17506	3458	1
50834	54951	1
16737	27939	10
14370	17497	1
1189	8645	1
18784	2665	1
42380	5106	1
1396	8371	1
41933	6975	4
27846	34078	1
20270	22635	8
2378	6799	2
10135	10136	11
35227	41594	2
4148	8491	2
2858	5894	1
13341	44972	2
42985	42986	3
10182	43771	2
25120	33625	4
19632	25948	2
5532	8951	2
22863	30048	2
247	60	4
44382	44576	1
45780	52747	1
2706	9321	15
30193	9180	2
45504	66445	1
26890	46109	1
18196	1882	14
2379	5614	1
23231	51193	4
1574	1576	49
25122	777	1
10870	1127	3
3681	4689	1
3563	7629	1
17983	3637	7
14948	34035	1
5519	64687	1
22074	4533	1
19281	32439	2
3315	7720	54
1395	8557	1
12199	6538	1
8030	9611	36
3087	48866	1
37896	6000	8
63848	9098	1
37862	37863	1
27373	3654	7
10682	3193	1
1909	4242	1
10130	20173	1
2057	88	1
25806	53540	1
17395	51074	3
12406	446	1
19666	25033	1
42906	60110	3
3090	8829	1
43445	7954	1
37377	64075	1
13325	16350	1
37114	5482	3
34138	65366	1
2095	5743	6
1975	1976	7
37917	62711	1
16831	17221	14
52279	61654	1
11210	1989	5
1819	9377	1
16768	1941	2
17259	17520	1
24908	35170	1
12644	30324	2
18451	4059	1
22517	22638	9
20560	538	3
4882	599	1
40691	4868	1
17660	2667	7
12135	27739	2
6157	7352	15
58802	8969	1
11850	39722	5
1534	16179	1
3688	7092	37
36772	6994	1
12635	3630	17
50780	80613	1
15655	647	1
34297	62109	1
51390	6389	1
10964	23551	7
20220	45634	1
15322	32155	1
10495	32404	2
16675	18789	1
10422	13873	3
16089	47970	1
20586	7563	19
14623	6160	31
16561	8743	32
19965	6757	1
311	6533	129
40852	61377	2
21555	33621	1
47025	50917	1
13592	9088	8
15273	8114	4
22184	54398	2
3036	9879	7
22274	42397	3
12013	13538	3
12272	13132	3
5568	9375	1
1639	20380	10
19288	88	1
34964	51954	1
32591	552	1
10003	47038	1
30201	7782	1
16440	9703	3
43985	53032	2
34305	37924	5
19005	23230	1
11733	2001	2
1016	1916	3
35909	4160	2
36822	62505	2
20024	32084	1
20702	9739	13
425	6392	3
18178	5829	1
21504	2177	2
5566	906	2
22755	41271	1
22282	26253	6
28031	39882	1
32271	9932	1
23480	34486	3
26533	7081	3
23801	5263	1
20955	4036	1
19726	3364	4
1346	20768	1
54090	54091	1
22373	59703	1
73409	77565	1
2675	5089	1
1157	9349	26
10115	31534	1
19584	29721	1
10272	718	1
1051	54157	1
33368	48090	2
29618	46386	4
14930	42170	1
5353	9972	15
3982	54197	2
10121	6929	1
40407	5697	2
3059	8380	1
514	8702	5
10910	61	30
13266	19640	3
42520	9303	1
13715	5701	1
14402	41974	1
53245	64081	1
1664	5661	1
56877	884	1
39400	60085	2
32947	35859	2
10950	1300	1
23426	5405	6
13410	375	1
21145	25032	4
34105	731	8
14403	9333	1
31528	52168	2
5187	68732	1
3349	44419	1
24690	67554	1
29060	4419	1
1227	225	10
5059	8447	1
32675	67931	1
12254	14024	1
32560	46332	1
12830	1799	2
11580	5482	7
11489	49333	1
2334	8970	1
18237	629	13
22450	45425	4
16481	4194	1
26231	35542	1
12365	17619	17
14412	26112	1
2590	51675	1
1199	9717	21
16837	41072	1
36835	54499	1
17547	17548	5
14379	43164	3
21257	30896	1
19234	5943	1
27623	49635	1
17883	3145	1
45852	59650	7
13185	21709	1
22441	294	8
25343	26138	3
10992	9783	22
11872	14016	1
11079	5031	1
19891	29744	1
11872	47835	1
11519	47343	1
345	7513	1
12635	4574	67
45572	49454	2
14384	4844	1
34926	34927	2
1457	22582	1
3177	4407	1
2174	4318	4
15670	3577	4
48323	50622	2
12197	8080	2
28599	7629	2
17667	4962	14
31547	37149	1
38158	5253	1
11986	14596	24
1468	3600	32
23928	31022	2
5691	7250	8
12406	6661	1
23913	5578	18
27125	46806	1
13518	27698	1
32468	48062	4
48762	8766	1
5601	7029	1
22106	4072	34
29339	29340	1
2600	6696	2
18394	55799	2
27069	47482	2
1486	46315	6
2520	26496	1
10778	18582	2
9386	9774	1
23487	9976	2
43887	9619	1
8677	8678	10
3391	3517	1
11965	14147	2
2489	63248	1
20887	62219	1
10587	3962	1
33228	34365	2
2221	2986	43
46726	7065	3
17980	27556	1
14813	5837	3
12013	18536	5
228	3524	16
10012	25685	24
2177	36666	1
28034	61914	1
3578	8599	13
172	471	1
15357	3807	1
23839	9610	1
13242	65642	2
13547	303	1
29759	33321	3
11114	8071	10
14309	35083	2
20101	5993	2
15998	9773	1
3366	960	25
23765	43519	1
1559	34270	1
39919	4691	3
11597	17131	1
12329	971	1
17843	33098	1
18239	9302	1
23266	2554	1
33221	33222	5
5081	9644	10
52952	63044	2
12141	845	17
48959	67958	1
4318	5703	1
21590	56481	2
1230	709	57
37255	64899	1
53114	6317	1
12574	17304	2
59	9261	1
1589	7414	2
3910	694	1
1569	17688	46
341	4722	4
1244	16856	10
16250	1680	12
59882	63412	1
28366	31167	1
23400	6782	1
29895	46318	1
14620	33904	3
11756	31531	8
4795	5114	1
49531	50333	1
17367	33899	1
16444	16446	13
4857	5463	1
1591	54780	1
11952	5143	8
1078	14544	3
11787	17613	2
17433	33176	1
1338	18634	48
1459	1853	4
19456	40272	9
12467	39915	2
22891	49729	3
13400	14609	1
1257	71864	1
42978	57991	1
21515	36862	1
20502	9471	2
10902	57808	4
18275	23793	6
45420	8605	1
2502	755	6
36155	57801	1
15363	26603	8
18409	5236	2
17082	38889	4
10004	19249	2
17863	38271	1
18000	35329	1
15757	3817	1
53212	62364	1
1461	9307	3
30675	4587	2
48837	56338	1
20	2990	2
2692	27917	1
31	8440	43
14310	3402	1
18977	87	15
11902	44261	1
36649	3792	2
20213	26905	1
12524	3601	3
10641	8360	1
1072	4909	3
10513	25184	4
43130	570	5
33758	54103	2
25878	30083	3
32646	40396	2
1885	39648	6
12531	1784	1
10000	13450	6
14575	14576	12
36779	41509	2
44428	50362	1
27068	29409	2
33530	89316	1
36223	53882	1
5375	55730	1
14959	4561	3
30326	30327	1
14026	9095	25
5772	8916	1
47067	56660	1
33190	39957	1
1635	7886	1
20138	47263	1
26354	40177	1
33732	8874	1
56828	65471	1
16206	46338	3
13672	19776	3
2875	9791	1
3368	9313	8
14511	20988	1
15324	15344	1
17002	9737	15
43990	55549	1
11966	7348	4
23159	4337	1
14431	4253	1
33204	56588	4
31723	59018	1
10173	17279	11
12094	1787	6
24528	51519	3
3062	653	1
3088	6683	82
446	5930	1
18421	2271	3
37737	8311	7
23487	5612	2
10344	24338	3
30723	32245	8
17268	38745	2
36648	52323	3
20037	46502	1
3326	6115	1
1597	7035	5
16709	30291	4
28374	35915	1
1051	8112	1
20717	57524	1
20142	36	1
10202	15152	16
56859	67911	1
13417	5437	1
6553	9990	12
35999	64539	1
52901	58628	1
16444	3805	1
20506	29910	1
33657	3830	1
16233	16863	4
19351	7148	1
24189	26386	5
42660	45694	2
33517	8474	1
20265	33044	1
38607	7292	2
12807	22639	1
1144	2437	1
10455	1328	4
13230	7588	1
36989	59257	1
14014	4661	2
43437	55180	1
14649	4712	16
10529	20188	1
21464	40232	6
13787	22237	2
14443	15438	4
31609	53313	3
31060	41616	2
13099	33603	2
6552	8110	18
16347	17226	1
17667	5701	5
2126	29812	23
12919	14204	1
43748	58807	1
16048	64426	1
1099	3904	1
20487	23277	4
19706	7998	1
11668	22017	1
446	5437	1
13641	29456	1
22038	5130	1
37760	45142	3
34026	46683	1
22848	7554	14
10113	53763	1
8325	8810	9
24601	27531	3
11562	17475	30
1001	3795	1
18599	45494	2
16970	37994	1
18040	21974	6
26315	9529	2
46606	993	1
25352	26167	1
3735	5409	12
45245	45251	1
17488	17489	11
11650	15197	1
32016	46760	1
36420	39195	5
1549	21477	1
3724	4906	2
31028	3914	1
150	4604	4
13417	4374	1
1267	77872	1
137	5391	1
15309	780	2
15525	42504	1
31560	39300	1
24745	31518	1
14288	4262	9
53880	64953	2
12251	38092	6
19275	53118	1
12904	3069	1
28517	43834	1
13795	20294	23
13636	28813	3
14352	6616	10
24916	57876	1
57220	57221	1
3380	7485	1
17712	32035	1
4246	6846	28
11522	4034	1
38979	49640	1
2495	8503	40
12355	7979	2
2299	2301	3
13855	21092	6
14528	61757	1
29008	65396	1
10608	23379	2
33375	9680	9
35856	5163	2
16449	37915	9
41348	9089	5
6012	7370	80
10854	27952	1
50189	52337	1
4720	6007	3
1720	2878	1
12669	19234	3
10914	18389	1
15048	8932	1
25946	42893	2
20896	35934	4
58746	58747	1
27558	8806	3
27763	7134	7
10872	30378	6
56257	56258	1
186	5098	1
396	4857	1
16377	2934	3
1140	8521	1
36668	36669	4
4685	6504	1
15599	35046	6
10571	2613	1
14014	696	44
18288	7063	1
3206	33025	1
10501	2246	1
28334	45479	1
30563	33359	4
13766	13767	9
2468	9728	4
4229	9065	17
21461	3416	1
10696	2482	17
3221	9706	1
16440	8649	3
35036	8053	1
21645	56095	2
31467	34569	3
2320	6312	16
4216	59661	1
46971	54661	5
10886	46941	2
12137	22720	1
13338	16905	1
20113	9303	1
12974	417	33
54773	56738	3
14459	7927	3
25780	31088	3
1379	23591	17
15313	7408	8
38108	40989	1
28863	31303	1
19235	40253	2
20330	4718	3
13207	40553	1
1462	15640	1
21007	8227	8
33494	40988	1
18883	31142	3
1805	23682	1
15161	7419	1
18287	4206	1
22066	34963	1
33536	34712	2
16982	25485	9
44641	5587	5
2463	5403	14
40501	4092	1
31381	391	2
2288	9006	19
3789	730	1
15164	381	7
12496	27175	2
16688	1855	1
20293	30850	1
17589	30950	8
38620	53608	1
24516	25287	18
47041	56631	1
16351	17446	8
3074	42962	1
30522	36431	3
23038	29151	1
24947	24948	2
19707	26047	1
35484	8065	6
33016	33413	2
4371	60636	1
16468	4695	5
10252	2901	4
13833	17431	3
23256	9504	6
26986	7629	2
31815	9286	2
20738	22858	1
1687	22193	7
16691	42858	1
19870	27050	2
1243	9152	1
2361	55888	1
4121	8637	2
28556	36882	1
32092	32093	1
12124	27035	2
38304	5340	4
2342	24331	1
11691	7198	23
13999	5053	7
13913	30571	2
11181	22820	8
20942	32517	10
39132	60410	1
10956	21913	5
20568	5994	2
11773	19587	3
14140	27863	4
29853	985	4
210	521	137
11985	1588	1
63563	66748	1
5010	8817	8
20070	9581	2
21265	37621	1
19590	34476	2
18351	2059	1
40625	40626	2
3174	3436	4
29105	29106	12
17679	7120	3
37455	5849	1
23467	35967	1
7868	9307	1
12068	15146	6
30583	410	1
1438	5442	1
12124	26820	2
2523	2524	4
24732	2760	7
26521	84512	1
15707	4768	8
20813	20814	2
26830	67622	1
36205	42464	4
5685	578	28
54816	66648	1
30053	5010	1
13321	3691	1
5372	9423	42
14319	4377	1
20818	52194	1
3220	3904	1
22417	49245	3
30998	44222	4
23032	32278	1
3950	6380	5
39299	9264	2
20582	6150	1
36879	4425	1
4241	4346	4
11454	11455	18
24503	908	5
51565	59994	2
11280	44607	2
38017	4595	1
27586	43991	2
32706	66371	1
1527	4042	4
19604	3436	4
14024	3012	4
17480	23219	1
20617	26672	1
16747	1833	1
3351	9223	2
7932	8118	80
12884	5427	1
249	3041	1
24679	37506	1
2213	7721	54
21531	21644	1
14404	4105	1
15933	27090	14
15444	18772	2
15090	7191	4
28237	37761	1
12720	23192	7
9090	9415	1
32252	70670	1
17342	31117	1
15974	25871	4
19280	25588	1
14637	40222	5
49429	58395	3
30339	41438	1
18757	45128	1
2016	33036	5
50746	7312	1
39686	61947	1
4391	45819	1
10742	6355	1
38867	45125	2
22522	35413	1
11568	16265	10
33080	6180	2
14930	29985	2
14525	22455	6
6339	6851	1
1813	7600	1
4694	4887	14
25197	48759	1
3622	41026	1
2802	2803	7
186	7124	5
59886	60792	1
101	4087	1
6861	718	1
2466	2949	1
20440	3785	7
11997	8815	1
10754	6323	1
12111	32546	2
3339	709	1
19241	30513	1
43487	43488	3
1252	6519	3
48994	50336	2
12084	12213	6
2082	8711	6
14835	4668	1
20524	41739	11
18473	38219	1
12234	20064	16
24186	31359	1
31116	37036	5
12760	31513	1
22537	8685	1
29214	35313	2
15708	27105	7
25841	6125	2
48420	5878	1
14014	7496	35
188	19991	1
3186	3246	8
35913	8969	1
18159	55448	1
32477	9557	1
24953	57084	2
14680	45986	1
15505	1996	3
49	7251	1
5316	5988	3
15303	5792	1
50004	54658	1
41224	52138	2
14685	2664	1
34529	47749	1
32391	35172	2
34100	446	1
21891	48681	1
14653	6509	1
57558	57618	2
15763	743	1
11023	27460	9
16034	25100	2
15305	21581	8
111	191	1
6755	9080	1
14655	6294	1
271	538	1
11050	4074	1
12594	27124	2
3177	3994	2
17444	31353	2
48978	5818	1
17391	69745	1
1288	4919	2
14688	14885	4
47166	53737	2
49193	49201	1
30466	30827	1
1858	7865	1
1293	41689	1
11118	7720	3
10423	15896	9
1020	31728	1
1115	34882	2
44860	9449	2
10276	5923	1
40768	49924	1
13464	5894	2
10067	36275	1
1153	2762	2
11851	37276	2
4451	5338	8
11496	64806	1
22737	24577	1
65569	97108	1
5756	7885	3
11405	18843	20
5353	843	185
20805	27966	2
16034	8572	2
40565	48138	1
50624	6622	1
35514	58501	2
11610	22456	11
48319	657	2
14727	6553	4
5403	5404	13
22991	44106	1
14813	26659	1
21454	9718	9
2554	8534	1
12002	4510	5
6082	7855	1
5102	5103	1
2029	9649	9
2143	32458	5
19858	2158	1
23674	6624	1
3491	6803	1
27656	30100	4
17653	29753	3
15703	22723	1
5743	6549	10
7543	7544	2
48849	51348	3
40968	40969	2
288	8005	3
10230	46023	1
12533	7207	12
13636	30480	1
43501	55169	3
20270	47266	1
11632	3463	1
10464	29777	8
16314	43342	1
12495	8703	1
14051	8023	9
33912	62740	1
20222	59574	1
37665	52969	1
1917	2635	2
5919	921	5
21163	66164	1
5758	6359	13
22215	23021	3
22629	28104	2
11727	12231	1
18383	7481	4
59384	61122	1
29077	5202	2
31219	53878	2
14448	49457	1
20630	41584	1
26057	28051	1
6823	9197	1
38556	52460	2
22366	5778	1
40696	41593	1
15282	28093	2
15068	37248	1
11086	51558	1
17856	6338	1
35507	7523	2
2120	26136	1
41579	45287	2
2337	5325	2
13852	68856	1
1936	5206	1
12631	6467	1
10951	2445	9
21323	45254	4
16194	30975	1
16690	16691	4
27155	60458	1
16475	39504	5
15776	19271	2
12825	5208	1
33914	34867	2
2593	3122	1
25329	27861	2
56481	65210	1
2018	36067	1
44849	908	1
34368	38314	3
53046	59436	1
30928	5336	2
7369	7811	2
10595	13953	2
35909	3855	5
36691	48425	1
6792	7528	1
16648	33420	5
16579	54829	1
37966	43428	1
14177	2523	32
5518	8236	7
56472	56473	1
13793	8393	1
27915	33273	10
12235	9468	1
126	7070	4
42742	47160	1
42709	962	1
42465	58234	2
2240	9999	1
15518	9197	1
11663	29655	13
33568	375	1
110	3515	1
5194	6894	2
19737	57521	2
38660	50231	2
28017	3658	1
5179	919	1
41786	57564	1
52694	54125	1
13969	14470	3
22905	27529	1
74508	7462	1
3616	67918	1
15470	64081	9
11826	2664	1
14968	14969	4
4018	4019	23
36090	45175	1
54035	8133	2
254	7096	4
21426	2706	1
17516	24252	1
20235	23244	2
59293	82197	1
